EAN;KOD;Regał;Półka;Data przyjęcia;Data ważności;STAN
5900316552369;;J;3;10.02.2025;01.08.2025;10
5900354030287;;R;4;10.02.2025;01.10.2026;1
5900354036265;;G;5;26.05.2025;01.04.2027;3
5900354036265;;U;4;02.06.2025;01.04.2027;2
5900354036302;;H;2;26.05.2025;01.01.2028;3
5900354036302;;U;3;02.06.2025;01.01.2028;2
5900354039693;;G;5;13.01.2025;01.06.2025;3
5900354039716;;S;5;12.05.2025;01.01.2026;5
5900672300833;;C;4;12.05.2025;01.11.2025;1
5900672305012;;R;3;29.11.2024;01.11.2025;1
5900672305371;;W;4;26.05.2025;01.08.2026;2
5900900002850;;B;3;12.05.2025;01.03.2027;1
5900900003093;;Y;3;26.05.2025;01.11.2027;1
5900900003574;;I;5;14.06.2024;01.03.2026;1
5900900003710;;I;3;31.03.2025;01.01.2027;1
5901002008818;;Y;4;27.01.2025;01.06.2025;1
5901122274032;;O;2;07.01.2025;01.01.2027;6
5901122274339;;Y;5;07.01.2025;01.01.2027;1
5901130001705;;D;2;14.06.2024;26.01.2029;1
5901299954188;;D;5;22.03.2025;22.04.2025;1
5901389562729;;D;3;14.06.2024;28.01.2029;4
5901389564587;;E;8;14.06.2024;29.01.2029;1
5901466229729;;D;5;14.06.2024;30.01.2029;1
5901473033913;;R;2;12.05.2025;01.06.2025;1
5901498057352;;D;3;14.06.2024;31.01.2029;1
5901503652534;;E;3;14.06.2024;02.02.2029;9
5901549275308;;R;4;26.05.2025;01.08.2026;1
5901549275377;;T;2;27.01.2025;01.03.2026;1
5901549275742;;G;3;17.03.2025;01.07.2026;1
5901583295836;;D;5;22.03.2025;23.04.2025;1
5901597385103;;J;5;26.05.2025;01.01.2026;12
5901597385103;;X;4;02.06.2025;01.01.2026;18
5901597385110;;Y;4;14.04.2025;01.12.2025;11
5901597385110;;U;5;26.05.2025;01.12.2025;17
5901597385127;;F;3;31.03.2025;01.12.2025;4
5901597385127;;R;1;22.04.2025;01.12.2025;1
5901597385134;;U;6;15.07.2024;30.04.2025;2
5901597385462;;Y;3;19.05.2025;01.12.2025;4
5901597385479;;O;2;19.05.2025;01.01.2026;16
5901597385486;;U;6;24.03.2025;01.12.2025;2
5901597385486;;S;2;30.04.2025;01.12.2025;6
5901597385738;;B;4;12.05.2025;01.02.2026;9
5901597385745;;T;5;26.05.2025;01.06.2026;19
5901641001386;;I;2;26.05.2025;01.01.2027;1
5901641001461;;N;5;17.03.2025;01.12.2026;1
5901641001577;;B;3;14.04.2025;01.03.2027;2
5901641001706;;B;5;14.04.2025;01.01.2027;2
5901641005964;;K;3;22.03.2025;01.01.2027;1
5901641005971;;G;5;31.03.2025;01.03.2026;1
5901680000142;;M;4;30.04.2025;01.08.2025;1
5901716993691;;Y;4;14.06.2024;01.08.2026;3
5901785341126;;M;5;31.03.2025;01.01.2026;1
5901785341133;;U;2;02.06.2025;01.05.2026;1
5901785341133;;T;5;02.06.2025;01.05.2026;2
5901785341157;;G;2;31.03.2025;01.03.2026;1
