EAN;KOD;Regał;Półka;Data przyjęcia;Data ważności;STAN
7035961841952;;U;3;12.05.2025;01.01.2027;1
7640230490962;;X;3;12.05.2025;01.07.2027;3
4019555700125;;C;3;12.05.2025;01.01.2027;1
5907763674088;;R;3;12.05.2025;01.07.2026;25
8009004901292;;T;3;12.05.2025;01.03.2026;2
5902565216610;;T;3;12.05.2025;01.03.2026;1
5900900002850;;B;3;12.05.2025;01.03.2027;1
5902425514726;;C;3;12.05.2025;01.06.2026;1
5903933645254;;C;4;12.05.2025;01.11.2025;1
5200300114987;;C;4;12.05.2025;01.05.2026;1
5701410332037;;T;4;12.05.2025;01.01.2029;1
5400164120043;;A;4;12.05.2025;01.02.2026;1
5902983786825;;I;4;12.05.2025;01.05.2026;1
5900354039716;;S;5;12.05.2025;01.01.2026;2
7640161873032;;U;5;12.05.2025;01.04.2026;1
5200300114987;;A;5;12.05.2025;01.06.2026;1
5902768527438;;I;5;12.05.2025;01.11.2026;1
9120008996479;;W;5;12.05.2025;01.01.2026;2
5906732624338;;A;5;12.05.2025;01.10.2026;1
5903900362047;;R;5;12.05.2025;01.09.2025;4
5903794185883;;Y;5;12.05.2025;01.01.2027;1
